example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version
brick3-2953,boundary,How do I implement a drug-drug interaction checker API that queries the NLM RxNorm and DrugBank databases?,True,code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2954,boundary,How do I implement a wallet top-up endpoint that handles card callbacks idempotently?,True,finance+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2955,boundary,How do I design a clinical simulation platform that trains medical residents in procedural skills using augmented reality overlays on patient anatomy?,True,code+medicine+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2956,boundary,What is the role of self-regulated learning (SRL) strategies in improving university student academic resilience?,True,education+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2957,boundary,How do cognitive biases like the anchoring heuristic influence valuation negotiations during M&A deals?,True,finance+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2958,boundary,What legal documents do I need to reconcile a dividend through M-Pesa as a minor?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2959,boundary,How do endowment fund investment returns subsidize scholarship programs at private research universities?,True,finance+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2960,boundary,Is it legal for a lender to repossess collateral when the borrower absconds?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2961,boundary,How do I implement an opt-out flow for a SaaS product to comply with the Data Protection Act?,True,law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2962,boundary,How do I build a plagiarism detection engine using TF-IDF cosine similarity on student essay submissions?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2963,boundary,What is the economic burden of antimicrobial resistance (AMR) on national healthcare expenditure projections?,True,finance+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2964,boundary,How does motivational interviewing (MI) technique improve medication adherence in patients with type 2 diabetes?,True,medicine+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2965,boundary,How does financial toxicity from catastrophic healthcare costs interact with psychological distress and treatment adherence in cancer patients?,True,finance+medicine+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2966,boundary,Can an employer legally require verification of degree authenticity before confirming a conditional job offer?,True,law+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2967,boundary,How do I build a bursary portal that syncs student records offline for rural schools?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2968,boundary,What legal documents do I need to invest mobile money through a bank as a minor?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2969,boundary,Is it legal for a lender to garnish accounts when the borrower defaults twice?,True,finance+law,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2970,boundary,"How does interprofessional education (IPE) between nurses, pharmacists, and doctors improve patient safety outcomes?",True,education+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2971,boundary,How do I implement a data-sharing toggle for a website to comply with the Data Protection Act?,True,law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2972,boundary,How do I design a fraud detection microservice that scores M-Pesa transaction anomalies in real time?,True,finance+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2973,boundary,How are medical school admissions committee interviews structured to assess non-cognitive competency attributes?,True,education+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2974,boundary,Can I get a fee-financing loan for first year if I have no credit history?,True,finance+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2975,boundary,How do I implement A/B tests for onboarding flow nudges that leverage commitment and consistency psychology?,True,code+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2976,boundary,How do I build a revision app that syncs special-needs assessments offline for rural schools?,True,code+education,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2977,boundary,How do I implement a consent screen for a website to comply with the Data Protection Act?,True,law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2978,boundary,What should a academic project's license say about liability?,True,law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2979,boundary,How do I implement a loan amortization schedule calculator in JavaScript that handles compound interest and irregular payments?,True,finance+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2980,boundary,How does Bloom's Taxonomy align with cognitive load theory to optimize curriculum design for deep learning?,True,education+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2981,boundary,How do I implement a wallet top-up endpoint that handles Airtel Money callbacks idempotently?,True,finance+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2982,boundary,How do university financial aid offices design psychologically informed disclosure frameworks that reduce borrowing stigma while meeting statutory loan counseling legal requirements?,True,finance+law+education+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2983,boundary,What is the role of clinical psychologists in child custody evaluation proceedings under family law?,True,law+psychology,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2984,boundary,How do I implement a data-sharing toggle for a mobile app to comply with the Data Protection Act?,True,law+code,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2985,boundary,How do I build an automated medication reminder push notification system linked to a patient's prescription schedule?,True,code+medicine,test,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
